open,close,high,low,uptrend,timestamp,sequence,date
5055.44,5049.525037599999,5055.44,5049.525037599999,False,1769468880000,0,2026-01-26 23:08:00
5049.525037599999,5043.610075199999,5049.525037599999,5043.610075199999,False,1769469000000,00,2026-01-26 23:10:00
5043.610075199999,5037.695112799999,5043.610075199999,5037.695112799999,False,1769469240000,000,2026-01-26 23:14:00
5037.695112799999,5031.780150399999,5037.695112799999,5031.780150399999,False,1769469420000,0000,2026-01-26 23:17:00
5031.780150399999,5025.865187999999,5031.780150399999,5025.865187999999,False,1769469600000,00000,2026-01-26 23:20:00
5025.865187999999,5019.950225599999,5025.865187999999,5019.950225599999,False,1769469720000,000000,2026-01-26 23:22:00
5019.950225599999,5014.035263199999,5019.950225599999,5014.035263199999,False,1769469720000,0000000,2026-01-26 23:22:00
5014.035263199999,5008.120300799998,5014.035263199999,5008.120300799998,False,1769470320000,00000000,2026-01-26 23:32:00
5008.120300799998,5002.205338399998,5008.120300799998,5002.205338399998,False,1769470560000,000000000,2026-01-26 23:36:00
5008.120300799998,5014.035263199999,5014.035263199999,5008.120300799998,True,1769470920000,0000000001,2026-01-26 23:42:00
5014.035263199999,5019.950225599999,5019.950225599999,5014.035263199999,True,1769475600000,00000000011,2026-01-27 01:00:00
5019.950225599999,5025.865187999999,5025.865187999999,5019.950225599999,True,1769475780000,000000000111,2026-01-27 01:03:00
5025.865187999999,5031.780150399999,5031.780150399999,5025.865187999999,True,1769475840000,0000000001111,2026-01-27 01:04:00
5031.780150399999,5037.695112799999,5037.695112799999,5031.780150399999,True,1769476380000,00000000011111,2026-01-27 01:13:00
5037.695112799999,5043.610075199999,5043.610075199999,5037.695112799999,True,1769476560000,000000000111111,2026-01-27 01:16:00
5043.610075199999,5049.525037599999,5049.525037599999,5043.610075199999,True,1769477940000,0000000001111111,2026-01-27 01:39:00
5049.525037599999,5055.44,5055.44,5049.525037599999,True,1769478120000,00000000011111111,2026-01-27 01:42:00
5049.525037599999,5043.610075199999,5049.525037599999,5043.610075199999,False,1769479140000,000000000111111110,2026-01-27 01:59:00
5043.610075199999,5037.695112799999,5043.610075199999,5037.695112799999,False,1769481720000,0000000001111111100,2026-01-27 02:42:00
5037.695112799999,5031.780150399999,5037.695112799999,5031.780150399999,False,1769481780000,00000000011111111000,2026-01-27 02:43:00
5031.780150399999,5025.865187999999,5031.780150399999,5025.865187999999,False,1769482080000,000000000111111110000,2026-01-27 02:48:00
5025.865187999999,5019.950225599999,5025.865187999999,5019.950225599999,False,1769482200000,0000000001111111100000,2026-01-27 02:50:00
5025.865187999999,5031.780150399999,5031.780150399999,5025.865187999999,True,1769482620000,00000000011111111000001,2026-01-27 02:57:00
5025.865187999999,5019.950225599999,5025.865187999999,5019.950225599999,False,1769482860000,000000000111111110000010,2026-01-27 03:01:00
5025.865187999999,5031.780150399999,5031.780150399999,5025.865187999999,True,1769483040000,0000000001111111100000101,2026-01-27 03:04:00
5031.780150399999,5037.695112799999,5037.695112799999,5031.780150399999,True,1769483100000,00000000011111111000001011,2026-01-27 03:05:00
5037.695112799999,5043.610075199999,5043.610075199999,5037.695112799999,True,1769483160000,000000000111111110000010111,2026-01-27 03:06:00
5043.610075199999,5049.525037599999,5049.525037599999,5043.610075199999,True,1769483400000,0000000001111111100000101111,2026-01-27 03:10:00
5049.525037599999,5055.44,5055.44,5049.525037599999,True,1769483460000,00000000011111111000001011111,2026-01-27 03:11:00
5055.44,5061.3549624,5061.3549624,5055.44,True,1769483460000,000000000111111110000010111111,2026-01-27 03:11:00
5061.3549624,5067.2699248,5067.2699248,5061.3549624,True,1769483580000,0000000001111111100000101111111,2026-01-27 03:13:00
5061.3549624,5055.44,5061.3549624,5055.44,False,1769485260000,00000000011111111000001011111110,2026-01-27 03:41:00
5061.3549624,5067.2699248,5067.2699248,5061.3549624,True,1769487300000,000000000111111110000010111111101,2026-01-27 04:15:00
5067.2699248,5073.1848872,5073.1848872,5067.2699248,True,1769488620000,0000000001111111100000101111111011,2026-01-27 04:37:00
5073.1848872,5079.0998496,5079.0998496,5073.1848872,True,1769489040000,00000000011111111000001011111110111,2026-01-27 04:44:00
5073.1848872,5067.2699248,5073.1848872,5067.2699248,False,1769489640000,000000000111111110000010111111101110,2026-01-27 04:54:00
5067.2699248,5061.3549624,5067.2699248,5061.3549624,False,1769497740000,0000000001111111100000101111111011100,2026-01-27 07:09:00
5067.2699248,5073.1848872,5073.1848872,5067.2699248,True,1769499840000,00000000011111111000001011111110111001,2026-01-27 07:44:00
5073.1848872,5079.0998496,5079.0998496,5073.1848872,True,1769500020000,000000000111111110000010111111101110011,2026-01-27 07:47:00
5079.0998496,5085.014812,5085.014812,5079.0998496,True,1769500860000,0000000001111111100000101111111011100111,2026-01-27 08:01:00
5085.014812,5090.9297744000005,5090.9297744000005,5085.014812,True,1769503620000,00000000011111111000001011111110111001111,2026-01-27 08:47:00
5090.9297744000005,5096.844736800001,5096.844736800001,5090.9297744000005,True,1769506680000,000000000111111110000010111111101110011111,2026-01-27 09:38:00
5090.9297744000005,5085.014812,5090.9297744000005,5085.014812,False,1769508180000,0000000001111111100000101111111011100111110,2026-01-27 10:03:00
5085.014812,5079.0998496,5085.014812,5079.0998496,False,1769509740000,00000000011111111000001011111110111001111100,2026-01-27 10:29:00
5085.014812,5090.9297744000005,5090.9297744000005,5085.014812,True,1769513880000,000000000111111110000010111111101110011111001,2026-01-27 11:38:00
5090.9297744000005,5096.844736800001,5096.844736800001,5090.9297744000005,True,1769515140000,0000000001111111100000101111111011100111110011,2026-01-27 11:59:00
5090.9297744000005,5085.014812,5090.9297744000005,5085.014812,False,1769517000000,00000000011111111000001011111110111001111100110,2026-01-27 12:30:00
5085.014812,5079.0998496,5085.014812,5079.0998496,False,1769521680000,000000000111111110000010111111101110011111001100,2026-01-27 13:48:00
5079.0998496,5073.1848872,5079.0998496,5073.1848872,False,1769521860000,0000000001111111100000101111111011100111110011000,2026-01-27 13:51:00
5079.0998496,5085.014812,5085.014812,5079.0998496,True,1769524320000,00000000011111111000001011111110111001111100110001,2026-01-27 14:32:00
5085.014812,5090.9297744000005,5090.9297744000005,5085.014812,True,1769526780000,000000000111111110000010111111101110011111001100011,2026-01-27 15:13:00
5085.014812,5079.0998496,5085.014812,5079.0998496,False,1769528040000,0000000001111111100000101111111011100111110011000110,2026-01-27 15:34:00
