open,close,high,low,uptrend,timestamp,sequence,date
5075.09,5069.156075,5075.09,5069.156075,False,1769416320000,0,2026-01-26 08:32:00
5069.156075,5063.22215,5069.156075,5063.22215,False,1769417160000,00,2026-01-26 08:46:00
5063.22215,5057.288224999999,5063.22215,5057.288224999999,False,1769419140000,000,2026-01-26 09:19:00
5063.22215,5069.156075,5069.156075,5063.22215,True,1769420880000,0001,2026-01-26 09:48:00
5069.156075,5075.09,5075.09,5069.156075,True,1769421600000,00011,2026-01-26 10:00:00
5075.09,5081.023925,5081.023925,5075.09,True,1769421660000,000111,2026-01-26 10:01:00
5075.09,5069.156075,5075.09,5069.156075,False,1769422500000,0001110,2026-01-26 10:15:00
5075.09,5081.023925,5081.023925,5075.09,True,1769423760000,00011101,2026-01-26 10:36:00
5081.023925,5086.957850000001,5086.957850000001,5081.023925,True,1769424120000,000111011,2026-01-26 10:42:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769424300000,0001110111,2026-01-26 10:45:00
5092.891775000001,5098.825700000001,5098.825700000001,5092.891775000001,True,1769424360000,00011101111,2026-01-26 10:46:00
5098.825700000001,5104.7596250000015,5104.7596250000015,5098.825700000001,True,1769424420000,000111011111,2026-01-26 10:47:00
5098.825700000001,5092.891775000001,5098.825700000001,5092.891775000001,False,1769424900000,0001110111110,2026-01-26 10:55:00
5092.891775000001,5086.957850000001,5092.891775000001,5086.957850000001,False,1769425020000,00011101111100,2026-01-26 10:57:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769425080000,000111011111000,2026-01-26 10:58:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769426160000,0001110111110001,2026-01-26 11:16:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769435460000,00011101111100010,2026-01-26 13:51:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769438040000,000111011111000101,2026-01-26 14:34:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769440800000,0001110111110001010,2026-01-26 15:20:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769443440000,00011101111100010101,2026-01-26 16:04:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769445720000,000111011111000101010,2026-01-26 16:42:00
5081.023925,5075.09,5081.023925,5075.09,False,1769446920000,0001110111110001010100,2026-01-26 17:02:00
5075.09,5069.156075,5075.09,5069.156075,False,1769446920000,00011101111100010101000,2026-01-26 17:02:00
5075.09,5081.023925,5081.023925,5075.09,True,1769447460000,000111011111000101010001,2026-01-26 17:11:00
5075.09,5069.156075,5075.09,5069.156075,False,1769448600000,0001110111110001010100010,2026-01-26 17:30:00
5069.156075,5063.22215,5069.156075,5063.22215,False,1769448600000,00011101111100010101000100,2026-01-26 17:30:00
5063.22215,5057.288224999999,5063.22215,5057.288224999999,False,1769448720000,000111011111000101010001000,2026-01-26 17:32:00
5063.22215,5069.156075,5069.156075,5063.22215,True,1769449320000,0001110111110001010100010001,2026-01-26 17:42:00
5069.156075,5075.09,5075.09,5069.156075,True,1769451660000,00011101111100010101000100011,2026-01-26 18:21:00
5075.09,5081.023925,5081.023925,5075.09,True,1769452020000,000111011111000101010001000111,2026-01-26 18:27:00
5081.023925,5086.957850000001,5086.957850000001,5081.023925,True,1769452620000,0001110111110001010100010001111,2026-01-26 18:37:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769453520000,00011101111100010101000100011111,2026-01-26 18:52:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769456040000,000111011111000101010001000111110,2026-01-26 19:34:00
5081.023925,5075.09,5081.023925,5075.09,False,1769456460000,0001110111110001010100010001111100,2026-01-26 19:41:00
5081.023925,5086.957850000001,5086.957850000001,5081.023925,True,1769457120000,00011101111100010101000100011111001,2026-01-26 19:52:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769457300000,000111011111000101010001000111110011,2026-01-26 19:55:00
5092.891775000001,5098.825700000001,5098.825700000001,5092.891775000001,True,1769457780000,0001110111110001010100010001111100111,2026-01-26 20:03:00
5092.891775000001,5086.957850000001,5092.891775000001,5086.957850000001,False,1769459220000,00011101111100010101000100011111001110,2026-01-26 20:27:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769459280000,000111011111000101010001000111110011100,2026-01-26 20:28:00
5081.023925,5075.09,5081.023925,5075.09,False,1769459280000,0001110111110001010100010001111100111000,2026-01-26 20:28:00
5075.09,5069.156075,5075.09,5069.156075,False,1769459880000,00011101111100010101000100011111001110000,2026-01-26 20:38:00
5075.09,5081.023925,5081.023925,5075.09,True,1769460360000,000111011111000101010001000111110011100001,2026-01-26 20:46:00
5081.023925,5086.957850000001,5086.957850000001,5081.023925,True,1769460780000,0001110111110001010100010001111100111000011,2026-01-26 20:53:00
5086.957850000001,5092.891775000001,5092.891775000001,5086.957850000001,True,1769461380000,00011101111100010101000100011111001110000111,2026-01-26 21:03:00
5092.891775000001,5098.825700000001,5098.825700000001,5092.891775000001,True,1769463720000,000111011111000101010001000111110011100001111,2026-01-26 21:42:00
5092.891775000001,5086.957850000001,5092.891775000001,5086.957850000001,False,1769465340000,0001110111110001010100010001111100111000011110,2026-01-26 22:09:00
5086.957850000001,5081.023925,5086.957850000001,5081.023925,False,1769465460000,00011101111100010101000100011111001110000111100,2026-01-26 22:11:00
5081.023925,5075.09,5081.023925,5075.09,False,1769466780000,000111011111000101010001000111110011100001111000,2026-01-26 22:33:00
5075.09,5069.156075,5075.09,5069.156075,False,1769466900000,0001110111110001010100010001111100111000011110000,2026-01-26 22:35:00
5069.156075,5063.22215,5069.156075,5063.22215,False,1769467260000,00011101111100010101000100011111001110000111100000,2026-01-26 22:41:00
5069.156075,5075.09,5075.09,5069.156075,True,1769467680000,000111011111000101010001000111110011100001111000001,2026-01-26 22:48:00
5075.09,5081.023925,5081.023925,5075.09,True,1769467800000,0001110111110001010100010001111100111000011110000011,2026-01-26 22:50:00
5075.09,5069.156075,5075.09,5069.156075,False,1769468340000,00011101111100010101000100011111001110000111100000110,2026-01-26 22:59:00
5069.156075,5063.22215,5069.156075,5063.22215,False,1769468460000,000111011111000101010001000111110011100001111000001100,2026-01-26 23:01:00
5063.22215,5057.288224999999,5063.22215,5057.288224999999,False,1769468520000,0001110111110001010100010001111100111000011110000011000,2026-01-26 23:02:00
5057.288224999999,5051.354299999999,5057.288224999999,5051.354299999999,False,1769468520000,00011101111100010101000100011111001110000111100000110000,2026-01-26 23:02:00
5051.354299999999,5045.420374999999,5051.354299999999,5045.420374999999,False,1769468580000,000111011111000101010001000111110011100001111000001100000,2026-01-26 23:03:00
5051.354299999999,5057.288224999999,5057.288224999999,5051.354299999999,True,1769468820000,0001110111110001010100010001111100111000011110000011000001,2026-01-26 23:07:00
5051.354299999999,5045.420374999999,5051.354299999999,5045.420374999999,False,1769469420000,00011101111100010101000100011111001110000111100000110000010,2026-01-26 23:17:00
5045.420374999999,5039.4864499999985,5045.420374999999,5039.4864499999985,False,1769469600000,000111011111000101010001000111110011100001111000001100000100,2026-01-26 23:20:00
5039.4864499999985,5033.552524999998,5039.4864499999985,5033.552524999998,False,1769469660000,0001110111110001010100010001111100111000011110000011000001000,2026-01-26 23:21:00
5033.552524999998,5027.618599999998,5033.552524999998,5027.618599999998,False,1769469720000,00011101111100010101000100011111001110000111100000110000010000,2026-01-26 23:22:00
5033.552524999998,5039.4864499999985,5039.4864499999985,5033.552524999998,True,1769470380000,000111011111000101010001000111110011100001111000001100000100001,2026-01-26 23:33:00
5033.552524999998,5027.618599999998,5033.552524999998,5027.618599999998,False,1769471220000,0001110111110001010100010001111100111000011110000011000001000010,2026-01-26 23:47:00
5027.618599999998,5021.684674999998,5027.618599999998,5021.684674999998,False,1769471220000,00011101111100010101000100011111001110000111100000110000010000100,2026-01-26 23:47:00
5021.684674999998,5015.750749999997,5021.684674999998,5015.750749999997,False,1769471280000,000111011111000101010001000111110011100001111000001100000100001000,2026-01-26 23:48:00
5021.684674999998,5027.618599999998,5027.618599999998,5021.684674999998,True,1769471820000,0001110111110001010100010001111100111000011110000011000001000010001,2026-01-26 23:57:00
5027.618599999998,5033.552524999998,5033.552524999998,5027.618599999998,True,1769472000000,00011101111100010101000100011111001110000111100000110000010000100011,2026-01-27 00:00:00
