open,close,high,low,uptrend,timestamp,sequence,date
5057.0,5051.0850376,5057.0,5051.0850376,False,1769468880000,0,2026-01-26 23:08:00
5051.0850376,5045.1700752,5051.0850376,5045.1700752,False,1769469000000,00,2026-01-26 23:10:00
5045.1700752,5039.2551128,5045.1700752,5039.2551128,False,1769469240000,000,2026-01-26 23:14:00
5039.2551128,5033.340150399999,5039.2551128,5033.340150399999,False,1769469300000,0000,2026-01-26 23:15:00
5033.340150399999,5027.425187999999,5033.340150399999,5027.425187999999,False,1769469600000,00000,2026-01-26 23:20:00
5027.425187999999,5021.510225599999,5027.425187999999,5021.510225599999,False,1769469720000,000000,2026-01-26 23:22:00
5021.510225599999,5015.595263199999,5021.510225599999,5015.595263199999,False,1769469720000,0000000,2026-01-26 23:22:00
5015.595263199999,5009.680300799999,5015.595263199999,5009.680300799999,False,1769470320000,00000000,2026-01-26 23:32:00
5009.680300799999,5003.765338399999,5009.680300799999,5003.765338399999,False,1769470560000,000000000,2026-01-26 23:36:00
5009.680300799999,5015.595263199999,5015.595263199999,5009.680300799999,True,1769475600000,0000000001,2026-01-27 01:00:00
5015.595263199999,5021.510225599999,5021.510225599999,5015.595263199999,True,1769475600000,00000000011,2026-01-27 01:00:00
5021.510225599999,5027.425187999999,5027.425187999999,5021.510225599999,True,1769475780000,000000000111,2026-01-27 01:03:00
5027.425187999999,5033.340150399999,5033.340150399999,5027.425187999999,True,1769475840000,0000000001111,2026-01-27 01:04:00
5033.340150399999,5039.2551128,5039.2551128,5033.340150399999,True,1769476440000,00000000011111,2026-01-27 01:14:00
5039.2551128,5045.1700752,5045.1700752,5039.2551128,True,1769476740000,000000000111111,2026-01-27 01:19:00
5045.1700752,5051.0850376,5051.0850376,5045.1700752,True,1769477940000,0000000001111111,2026-01-27 01:39:00
5051.0850376,5057.0,5057.0,5051.0850376,True,1769478300000,00000000011111111,2026-01-27 01:45:00
5051.0850376,5045.1700752,5051.0850376,5045.1700752,False,1769479140000,000000000111111110,2026-01-27 01:59:00
5045.1700752,5039.2551128,5045.1700752,5039.2551128,False,1769481600000,0000000001111111100,2026-01-27 02:40:00
5039.2551128,5033.340150399999,5039.2551128,5033.340150399999,False,1769481720000,00000000011111111000,2026-01-27 02:42:00
5033.340150399999,5027.425187999999,5033.340150399999,5027.425187999999,False,1769482020000,000000000111111110000,2026-01-27 02:47:00
5027.425187999999,5021.510225599999,5027.425187999999,5021.510225599999,False,1769482200000,0000000001111111100000,2026-01-27 02:50:00
5021.510225599999,5015.595263199999,5021.510225599999,5015.595263199999,False,1769482260000,00000000011111111000000,2026-01-27 02:51:00
5021.510225599999,5027.425187999999,5027.425187999999,5021.510225599999,True,1769482500000,000000000111111110000001,2026-01-27 02:55:00
5027.425187999999,5033.340150399999,5033.340150399999,5027.425187999999,True,1769482620000,0000000001111111100000011,2026-01-27 02:57:00
5027.425187999999,5021.510225599999,5027.425187999999,5021.510225599999,False,1769482860000,00000000011111111000000110,2026-01-27 03:01:00
5027.425187999999,5033.340150399999,5033.340150399999,5027.425187999999,True,1769483040000,000000000111111110000001101,2026-01-27 03:04:00
5033.340150399999,5039.2551128,5039.2551128,5033.340150399999,True,1769483100000,0000000001111111100000011011,2026-01-27 03:05:00
5039.2551128,5045.1700752,5045.1700752,5039.2551128,True,1769483160000,00000000011111111000000110111,2026-01-27 03:06:00
5045.1700752,5051.0850376,5051.0850376,5045.1700752,True,1769483460000,000000000111111110000001101111,2026-01-27 03:11:00
5051.0850376,5057.0,5057.0,5051.0850376,True,1769483460000,0000000001111111100000011011111,2026-01-27 03:11:00
