open,close,high,low,uptrend,timestamp,sequence,date
5085.44,5079.3280601999995,5085.44,5079.3280601999995,False,1769509740000,0,2026-01-27 10:29:00
5085.44,5091.5519398,5091.5519398,5085.44,True,1769513880000,01,2026-01-27 11:38:00
5091.5519398,5097.6638796,5097.6638796,5091.5519398,True,1769515140000,011,2026-01-27 11:59:00
5091.5519398,5085.44,5091.5519398,5085.44,False,1769517000000,0110,2026-01-27 12:30:00
5085.44,5079.3280601999995,5085.44,5079.3280601999995,False,1769521620000,01100,2026-01-27 13:47:00
5079.3280601999995,5073.216120399999,5079.3280601999995,5073.216120399999,False,1769521860000,011000,2026-01-27 13:51:00
5073.216120399999,5067.104180599999,5073.216120399999,5067.104180599999,False,1769521920000,0110000,2026-01-27 13:52:00
5073.216120399999,5079.3280601999995,5079.3280601999995,5073.216120399999,True,1769522220000,01100001,2026-01-27 13:57:00
5079.3280601999995,5085.44,5085.44,5079.3280601999995,True,1769524320000,011000011,2026-01-27 14:32:00
5085.44,5091.5519398,5091.5519398,5085.44,True,1769526120000,0110000111,2026-01-27 15:02:00
5085.44,5079.3280601999995,5085.44,5079.3280601999995,False,1769526600000,01100001110,2026-01-27 15:10:00
5085.44,5091.5519398,5091.5519398,5085.44,True,1769526840000,011000011101,2026-01-27 15:14:00
5085.44,5079.3280601999995,5085.44,5079.3280601999995,False,1769527740000,0110000111010,2026-01-27 15:29:00
5079.3280601999995,5073.216120399999,5079.3280601999995,5073.216120399999,False,1769528460000,01100001110100,2026-01-27 15:41:00
5073.216120399999,5067.104180599999,5073.216120399999,5067.104180599999,False,1769529900000,011000011101000,2026-01-27 16:05:00
5067.104180599999,5060.992240799999,5067.104180599999,5060.992240799999,False,1769529900000,0110000111010000,2026-01-27 16:05:00
5060.992240799999,5054.880300999999,5060.992240799999,5054.880300999999,False,1769530380000,01100001110100000,2026-01-27 16:13:00
5054.880300999999,5048.768361199999,5054.880300999999,5048.768361199999,False,1769530560000,011000011101000000,2026-01-27 16:16:00
5054.880300999999,5060.992240799999,5060.992240799999,5054.880300999999,True,1769530860000,0110000111010000001,2026-01-27 16:21:00
5060.992240799999,5067.104180599999,5067.104180599999,5060.992240799999,True,1769531400000,01100001110100000011,2026-01-27 16:30:00
5067.104180599999,5073.216120399999,5073.216120399999,5067.104180599999,True,1769531760000,011000011101000000111,2026-01-27 16:36:00
5073.216120399999,5079.3280601999995,5079.3280601999995,5073.216120399999,True,1769532060000,0110000111010000001111,2026-01-27 16:41:00
5073.216120399999,5067.104180599999,5073.216120399999,5067.104180599999,False,1769532480000,01100001110100000011110,2026-01-27 16:48:00
5067.104180599999,5060.992240799999,5067.104180599999,5060.992240799999,False,1769532600000,011000011101000000111100,2026-01-27 16:50:00
5060.992240799999,5054.880300999999,5060.992240799999,5054.880300999999,False,1769532900000,0110000111010000001111000,2026-01-27 16:55:00
5054.880300999999,5048.768361199999,5054.880300999999,5048.768361199999,False,1769533200000,01100001110100000011110000,2026-01-27 17:00:00
5054.880300999999,5060.992240799999,5060.992240799999,5054.880300999999,True,1769533260000,011000011101000000111100001,2026-01-27 17:01:00
5060.992240799999,5067.104180599999,5067.104180599999,5060.992240799999,True,1769533380000,0110000111010000001111000011,2026-01-27 17:03:00
5060.992240799999,5054.880300999999,5060.992240799999,5054.880300999999,False,1769533980000,01100001110100000011110000110,2026-01-27 17:13:00
5060.992240799999,5067.104180599999,5067.104180599999,5060.992240799999,True,1769534160000,011000011101000000111100001101,2026-01-27 17:16:00
5067.104180599999,5073.216120399999,5073.216120399999,5067.104180599999,True,1769534280000,0110000111010000001111000011011,2026-01-27 17:18:00
5073.216120399999,5079.3280601999995,5079.3280601999995,5073.216120399999,True,1769535180000,01100001110100000011110000110111,2026-01-27 17:33:00
5079.3280601999995,5085.44,5085.44,5079.3280601999995,True,1769535420000,011000011101000000111100001101111,2026-01-27 17:37:00
5085.44,5091.5519398,5091.5519398,5085.44,True,1769536740000,0110000111010000001111000011011111,2026-01-27 17:59:00
5091.5519398,5097.6638796,5097.6638796,5091.5519398,True,1769537580000,01100001110100000011110000110111111,2026-01-27 18:13:00
