open,close,high,low,uptrend,timestamp,sequence,date
5088.8,5082.6880602,5088.8,5082.6880602,False,1769525760000,0,2026-01-27 14:56:00
5082.6880602,5076.5761204,5082.6880602,5076.5761204,False,1769527740000,00,2026-01-27 15:29:00
5076.5761204,5070.4641806,5076.5761204,5070.4641806,False,1769528580000,000,2026-01-27 15:43:00
5070.4641806,5064.3522408,5070.4641806,5064.3522408,False,1769529900000,0000,2026-01-27 16:05:00
5064.3522408,5058.240301,5064.3522408,5058.240301,False,1769530380000,00000,2026-01-27 16:13:00
5058.240301,5052.1283612,5058.240301,5052.1283612,False,1769530560000,000000,2026-01-27 16:16:00
5058.240301,5064.3522408,5064.3522408,5058.240301,True,1769531100000,0000001,2026-01-27 16:25:00
5064.3522408,5070.4641806,5070.4641806,5064.3522408,True,1769531520000,00000011,2026-01-27 16:32:00
5070.4641806,5076.5761204,5076.5761204,5070.4641806,True,1769531760000,000000111,2026-01-27 16:36:00
5070.4641806,5064.3522408,5070.4641806,5064.3522408,False,1769532540000,0000001110,2026-01-27 16:49:00
5064.3522408,5058.240301,5064.3522408,5058.240301,False,1769532660000,00000011100,2026-01-27 16:51:00
5058.240301,5052.1283612,5058.240301,5052.1283612,False,1769533080000,000000111000,2026-01-27 16:58:00
5058.240301,5064.3522408,5064.3522408,5058.240301,True,1769533380000,0000001110001,2026-01-27 17:03:00
5058.240301,5052.1283612,5058.240301,5052.1283612,False,1769534040000,00000011100010,2026-01-27 17:14:00
5058.240301,5064.3522408,5064.3522408,5058.240301,True,1769534100000,000000111000101,2026-01-27 17:15:00
5064.3522408,5070.4641806,5070.4641806,5064.3522408,True,1769534160000,0000001110001011,2026-01-27 17:16:00
5070.4641806,5076.5761204,5076.5761204,5070.4641806,True,1769534700000,00000011100010111,2026-01-27 17:25:00
5076.5761204,5082.6880602,5082.6880602,5076.5761204,True,1769535420000,000000111000101111,2026-01-27 17:37:00
5082.6880602,5088.8,5088.8,5082.6880602,True,1769536740000,0000001110001011111,2026-01-27 17:59:00
5088.8,5094.9119398,5094.9119398,5088.8,True,1769537460000,00000011100010111111,2026-01-27 18:11:00
5094.9119398,5101.0238796,5101.0238796,5094.9119398,True,1769538000000,000000111000101111111,2026-01-27 18:20:00
5094.9119398,5088.8,5094.9119398,5088.8,False,1769539380000,0000001110001011111110,2026-01-27 18:43:00
5088.8,5082.6880602,5088.8,5082.6880602,False,1769540700000,00000011100010111111100,2026-01-27 19:05:00
5082.6880602,5076.5761204,5082.6880602,5076.5761204,False,1769544480000,000000111000101111111000,2026-01-27 20:08:00
5082.6880602,5088.8,5088.8,5082.6880602,True,1769545680000,0000001110001011111110001,2026-01-27 20:28:00
5088.8,5094.9119398,5094.9119398,5088.8,True,1769547180000,00000011100010111111100011,2026-01-27 20:53:00
5088.8,5082.6880602,5088.8,5082.6880602,False,1769547960000,000000111000101111111000110,2026-01-27 21:06:00
5088.8,5094.9119398,5094.9119398,5088.8,True,1769550900000,0000001110001011111110001101,2026-01-27 21:55:00
5094.9119398,5101.0238796,5101.0238796,5094.9119398,True,1769551320000,00000011100010111111100011011,2026-01-27 22:02:00
5101.0238796,5107.1358194,5107.1358194,5101.0238796,True,1769551380000,000000111000101111111000110111,2026-01-27 22:03:00
5107.1358194,5113.2477592000005,5113.2477592000005,5107.1358194,True,1769551380000,0000001110001011111110001101111,2026-01-27 22:03:00
5113.2477592000005,5119.359699000001,5119.359699000001,5113.2477592000005,True,1769551380000,00000011100010111111100011011111,2026-01-27 22:03:00
5119.359699000001,5125.471638800001,5125.471638800001,5119.359699000001,True,1769551740000,000000111000101111111000110111111,2026-01-27 22:09:00
5125.471638800001,5131.583578600001,5131.583578600001,5125.471638800001,True,1769551800000,0000001110001011111110001101111111,2026-01-27 22:10:00
5131.583578600001,5137.695518400001,5137.695518400001,5131.583578600001,True,1769551860000,00000011100010111111100011011111111,2026-01-27 22:11:00
5137.695518400001,5143.807458200001,5143.807458200001,5137.695518400001,True,1769552400000,000000111000101111111000110111111111,2026-01-27 22:20:00
5143.807458200001,5149.919398000001,5149.919398000001,5143.807458200001,True,1769552460000,0000001110001011111110001101111111111,2026-01-27 22:21:00
5143.807458200001,5137.695518400001,5143.807458200001,5137.695518400001,False,1769552580000,00000011100010111111100011011111111110,2026-01-27 22:23:00
5143.807458200001,5149.919398000001,5149.919398000001,5143.807458200001,True,1769553900000,000000111000101111111000110111111111101,2026-01-27 22:45:00
5149.919398000001,5156.031337800001,5156.031337800001,5149.919398000001,True,1769553960000,0000001110001011111110001101111111111011,2026-01-27 22:46:00
5156.031337800001,5162.143277600001,5162.143277600001,5156.031337800001,True,1769554080000,00000011100010111111100011011111111110111,2026-01-27 22:48:00
5162.143277600001,5168.255217400001,5168.255217400001,5162.143277600001,True,1769554080000,000000111000101111111000110111111111101111,2026-01-27 22:48:00
